ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0055085	transmembrane transport	192	28	LINF_020008000,LINF_110018150,LINF_110018350,LINF_110018700,LINF_130017100,LINF_240020050,LINF_280006400,LINF_280025700,LINF_280025800,LINF_290014600,LINF_290014900,LINF_310012900,LINF_310019500,LINF_310019600,LINF_310039500,LINF_310039600,LINF_310040800,LINF_330027100,LINF_350041200,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	14.6	2.73	3.27	7.62374775692e-07	0.000377375513968	0.000377375513968
GO:1904659	glucose transmembrane transport	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00981305067724	0.0744209884847
GO:0006952	defense response	3	3	LINF_350027300,LINF_350027400,LINF_350027500,	100.0	18.74	inf	0.000150345431282	0.00981305067724	0.0744209884847
GO:0008284	positive regulation of cell population proliferation	3	3	LINF_350027300,LINF_350027400,LINF_350027500,	100.0	18.74	inf	0.000150345431282	0.00981305067724	0.0744209884847
GO:0015749	monosaccharide transmembrane transport	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00981305067724	0.0744209884847
GO:0008645	hexose transmembrane transport	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00981305067724	0.0744209884847
GO:0034219	carbohydrate transmembrane transport	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00981305067724	0.0744209884847
GO:0051179	localization	462	43	LINF_020008000,LINF_100008900,LINF_110012300,LINF_110018150,LINF_110018350,LINF_110018700,LINF_130017100,LINF_240020050,LINF_250020400,LINF_260007400,LINF_270020900,LINF_270021100,LINF_270021300,LINF_270023200,LINF_280006400,LINF_280025700,LINF_280025800,LINF_290011600,LINF_290014600,LINF_290014900,LINF_310012900,LINF_310019500,LINF_310019600,LINF_310039500,LINF_310039600,LINF_310040800,LINF_320041600,LINF_330027100,LINF_330032500,LINF_340032300,LINF_340039100,LINF_350041200,LINF_350049800,LINF_360043000,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	9.3	1.74	1.98	0.00015859475842	0.00981305067724	0.0785044054179
GO:0008150	biological process	2508	162	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_020008000,LINF_040007600,LINF_050015100,LINF_060006300,LINF_070006900,LINF_070013200,LINF_080013400,LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_090006400,LINF_090011900,LINF_100008900,LINF_100017100,LINF_110007500,LINF_110012300,LINF_110018150,LINF_110018350,LINF_110018700,LINF_120016900,LINF_130006900,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_130017100,LINF_140012900,LINF_140013000,LINF_140017400,LINF_140017500,LINF_150009100,LINF_150009200,LINF_150012400,LINF_150019500,LINF_150019600,LINF_160008000,LINF_180009900,LINF_180011700,LINF_180012600,LINF_180017600,LINF_180017700,LINF_190009100,LINF_190018400,LINF_200017200,LINF_210008900,LINF_210014200,LINF_210018200,LINF_210018300,LINF_220017900,LINF_220018000,LINF_230007900,LINF_230017200,LINF_240020050,LINF_240027300,LINF_250014900,LINF_250020400,LINF_250021300,LINF_260007400,LINF_260008000,LINF_260011200,LINF_260011400,LINF_260013000,LINF_260013100,LINF_260014900,LINF_270010000,LINF_270011100,LINF_270020900,LINF_270021100,LINF_270021300,LINF_270023200,LINF_270027400,LINF_280006400,LINF_280013100,LINF_280025700,LINF_280025800,LINF_280034700,LINF_280034800,LINF_290011600,LINF_290014600,LINF_290014900,LINF_290020900,LINF_290032100,LINF_290032800,LINF_300011800,LINF_300011900,LINF_300012000,LINF_300020200,LINF_300034800,LINF_300040500,LINF_310012900,LINF_310019500,LINF_310019600,LINF_310019900,LINF_310027100,LINF_310039500,LINF_310039600,LINF_310040800,LINF_320014000,LINF_320018600,LINF_320023200,LINF_320041600,LINF_330010500,LINF_330013700,LINF_330016500,LINF_330027100,LINF_330032500,LINF_340013100,LINF_340032300,LINF_340033900,LINF_340039100,LINF_350014400,LINF_350014500,LINF_350016600,LINF_350020800,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_350026800,LINF_350027300,LINF_350027400,LINF_350027500,LINF_350029400,LINF_350041200,LINF_350049800,LINF_350057900,LINF_360012800,LINF_360015100,LINF_360015200,LINF_360021400,LINF_360030300,LINF_360041100,LINF_360043000,LINF_360054700,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	6.5	1.21	1.6	0.000190260680134	0.0104643374074	0.0941790366665
GO:0007034	vacuolar transport	12	5	LINF_270020900,LINF_270021100,LINF_270021300,LINF_350049800,LINF_360043000,	41.7	7.81	12.9	0.000242083438128	0.0119831301873	0.119831301873
