ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0015749	monosaccharide transmembrane transport	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	83.67	inf	1.62079660417e-06	3.79782023507e-05	0.000163700457022
GO:0034219	carbohydrate transmembrane transport	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	83.67	inf	1.62079660417e-06	3.79782023507e-05	0.000163700457022
GO:0008645	hexose transmembrane transport	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	83.67	inf	1.62079660417e-06	3.79782023507e-05	0.000163700457022
GO:1904659	glucose transmembrane transport	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	83.67	inf	1.62079660417e-06	3.79782023507e-05	0.000163700457022
GO:0055085	transmembrane transport	192	12	LINF_290021500,LINF_290021600,LINF_290021700,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	6.3	5.23	6.69	1.88010902726e-06	3.79782023507e-05	0.000189891011753
GO:0008643	carbohydrate transport	4	3	LINF_360072800,LINF_360073200,LINF_360073600,	75.0	62.75	261.49	6.4280459137e-06	0.000108205439547	0.000649232637283
GO:0006508	proteolysis	165	9	LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,	5.5	4.56	5.46	0.000124050613966	0.00130736243011	0.0125291120105
GO:0006810	transport	440	15	LINF_270020900,LINF_270021100,LINF_270021300,LINF_290021500,LINF_290021600,LINF_290021700,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	3.4	2.85	3.59	0.000138777962388	0.00130736243011	0.0140165742012
GO:0015752	D-ribose transmembrane transport	2	2	LINF_360072800,LINF_360073200,	100.0	83.67	inf	0.000140401505838	0.00130736243011	0.0141805520896
GO:0015750	pentose transmembrane transport	2	2	LINF_360072800,LINF_360073200,	100.0	83.67	inf	0.000140401505838	0.00130736243011	0.0141805520896
GO:0051234	establishment of localization	441	15	LINF_270020900,LINF_270021100,LINF_270021300,LINF_290021500,LINF_290021600,LINF_290021700,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	3.4	2.85	3.58	0.000142386007239	0.00130736243011	0.0143809867312
GO:0051179	localization	462	15	LINF_270020900,LINF_270021100,LINF_270021300,LINF_290021500,LINF_290021600,LINF_290021700,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	3.2	2.72	3.39	0.000239699161486	0.00201746794251	0.0242096153101
GO:0007034	vacuolar transport	12	3	LINF_270020900,LINF_270021100,LINF_270021300,	25.0	20.92	29.01	0.000330232984427	0.00256565626362	0.0333535314271
GO:0072523	purine-containing compound catabolic process	3	2	LINF_290014000,LINF_310031300,	66.7	55.78	171.21	0.000417962924303	0.0030153039539	0.0422142553546
GO:0006308	DNA catabolic process	4	2	LINF_310031200,LINF_310031300,	50.0	41.84	85.59	0.000829497802702	0.00558528520486	0.0837792780729
GO:0046700	heterocycle catabolic process	20	3	LINF_290014000,LINF_310031200,LINF_310031300,	15.0	12.55	15.33	0.00159875315091	0.00949847460246	0.161474068242
GO:0044270	cellular nitrogen compound catabolic process	20	3	LINF_290014000,LINF_310031200,LINF_310031300,	15.0	12.55	15.33	0.00159875315091	0.00949847460246	0.161474068242
GO:1901361	organic cyclic compound catabolic process	21	3	LINF_290014000,LINF_310031200,LINF_310031300,	14.3	11.95	14.48	0.00184946121445	0.00983134645576	0.186795582659
GO:0019439	aromatic compound catabolic process	21	3	LINF_290014000,LINF_310031200,LINF_310031300,	14.3	11.95	14.48	0.00184946121445	0.00983134645576	0.186795582659
GO:0046098	guanine metabolic process	1	1	LINF_290014000,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0046033	AMP metabolic process	1	1	LINF_310031300,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0006196	AMP catabolic process	1	1	LINF_310031300,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0009261	ribonucleotide catabolic process	1	1	LINF_310031300,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0009169	purine ribonucleoside monophosphate catabolic process	1	1	LINF_310031300,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0009158	ribonucleoside monophosphate catabolic process	1	1	LINF_310031300,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0009154	purine ribonucleotide catabolic process	1	1	LINF_310031300,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0009128	purine nucleoside monophosphate catabolic process	1	1	LINF_310031300,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0009125	nucleoside monophosphate catabolic process	1	1	LINF_310031300,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0006147	guanine catabolic process	1	1	LINF_290014000,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0006195	purine nucleotide catabolic process	1	1	LINF_310031300,	100.0	83.67	inf	0.0119513702863	0.0402362799637	1.0
GO:0034655	nucleobase-containing compound catabolic process	15	2	LINF_310031200,LINF_310031300,	13.3	11.16	13.14	0.0133400963682	0.0434628946191	1.0
GO:0006145	purine nucleobase catabolic process	2	1	LINF_290014000,	50.0	41.84	84.11	0.0237623390669	0.0685713213074	1.0
GO:0009166	nucleotide catabolic process	2	1	LINF_310031300,	50.0	41.84	84.11	0.0237623390669	0.0685713213074	1.0
GO:0046113	nucleobase catabolic process	2	1	LINF_290014000,	50.0	41.84	84.11	0.0237623390669	0.0685713213074	1.0
GO:0006144	purine nucleobase metabolic process	2	1	LINF_290014000,	50.0	41.84	84.11	0.0237623390669	0.0685713213074	1.0
GO:1901136	carbohydrate derivative catabolic process	3	1	LINF_310031300,	33.3	27.89	42.04	0.0354345271384	0.0967266821885	1.0
GO:1901292	nucleoside phosphate catabolic process	3	1	LINF_310031300,	33.3	27.89	42.04	0.0354345271384	0.0967266821885	1.0
