ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0016310	phosphorylation	231	20	LINF_020006200,LINF_070015200,LINF_110016000,LINF_150015500,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_300040500,LINF_320018600,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360018400,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360054700,LINF_360054800,	8.7	3.33	4.04	1.47029419737e-06	0.000448439730199	0.000448439730199
GO:0006468	protein phosphorylation	205	18	LINF_020006200,LINF_070015200,LINF_150015500,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_300040500,LINF_320018600,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360054700,LINF_360054800,	8.8	3.38	4.05	4.28699874472e-06	0.00065376730857	0.00130753461714
GO:0140115	export across plasma membrane	3	3	LINF_180020600,LINF_180020700,LINF_180020800,	100.0	38.52	inf	1.70977863191e-05	0.00130370620683	0.00521482482733
GO:0120029	proton export across plasma membrane	3	3	LINF_180020600,LINF_180020700,LINF_180020800,	100.0	38.52	inf	1.70977863191e-05	0.00130370620683	0.00521482482733
GO:0006796	phosphate-containing compound metabolic process	404	21	LINF_020006200,LINF_070015200,LINF_110016000,LINF_150015500,LINF_170007300,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_300040500,LINF_320018600,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360018400,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360054700,LINF_360054800,	5.2	2.0	2.27	0.00147068967724	0.0897120703115	0.448560351557
GO:0006793	phosphorus metabolic process	410	21	LINF_020006200,LINF_070015200,LINF_110016000,LINF_150015500,LINF_170007300,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_300040500,LINF_320018600,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360018400,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360054700,LINF_360054800,	5.1	1.97	2.23	0.00176996028258	0.0899729810313	0.539837886188
GO:0006464	cellular protein modification process	394	20	LINF_020006200,LINF_070015200,LINF_150015500,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_250014900,LINF_300040500,LINF_320018600,LINF_350016600,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360054700,LINF_360054800,	5.1	1.96	2.2	0.00255789478863	0.0975197388166	0.780157910533
GO:0036211	protein modification process	394	20	LINF_020006200,LINF_070015200,LINF_150015500,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_250014900,LINF_300040500,LINF_320018600,LINF_350016600,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360054700,LINF_360054800,	5.1	1.96	2.2	0.00255789478863	0.0975197388166	0.780157910533
GO:0042026	protein refolding	4	2	LINF_360027100,LINF_360027200,	50.0	19.26	38.1	0.00387781023361	0.131414680139	1.0
GO:0140352	export from cell	16	3	LINF_180020600,LINF_180020700,LINF_180020800,	18.8	7.22	8.84	0.00747245651197	0.226627862723	1.0
GO:0055114	obsolete oxidation-reduction process	211	12	LINF_100005800,LINF_190021000,LINF_220008400,LINF_290007800,LINF_300026200,LINF_300041300,LINF_330011700,LINF_340011700,LINF_340040300,LINF_350016600,LINF_350016700,LINF_350030800,	5.7	2.19	2.4	0.0081734639015	0.226627862723	1.0
GO:0043412	macromolecule modification	472	21	LINF_020006200,LINF_070015200,LINF_150015500,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_250014900,LINF_300040500,LINF_320018600,LINF_350013300,LINF_350016600,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360054700,LINF_360054800,	4.4	1.71	1.9	0.00927744227202	0.235801657747	1.0
GO:0055085	transmembrane transport	192	11	LINF_130017100,LINF_150015400,LINF_180020600,LINF_180020700,LINF_180020800,LINF_310012900,LINF_330008300,LINF_340016200,LINF_340025700,LINF_360010400,LINF_360012300,	5.7	2.21	2.4	0.0106389141329	0.249605293118	1.0
GO:0061640	cytoskeleton-dependent cytokinesis	7	2	LINF_320022100,LINF_360012800,	28.6	11.0	15.23	0.0128942983907	0.262184067278	1.0
GO:0000281	mitotic cytokinesis	7	2	LINF_320022100,LINF_360012800,	28.6	11.0	15.23	0.0128942983907	0.262184067278	1.0
GO:1901607	alpha-amino acid biosynthetic process	23	3	LINF_050015100,LINF_230007900,LINF_290021300,	13.0	5.02	5.74	0.0207121220677	0.296625828176	1.0
GO:0008652	cellular amino acid biosynthetic process	23	3	LINF_050015100,LINF_230007900,LINF_290021300,	13.0	5.02	5.74	0.0207121220677	0.296625828176	1.0
GO:1901605	alpha-amino acid metabolic process	41	4	LINF_050015100,LINF_230007900,LINF_260021100,LINF_290021300,	9.8	3.76	4.16	0.0209043866181	0.296625828176	1.0
GO:0019343	cysteine biosynthetic process via cystathionine	1	1	LINF_050015100,	100.0	38.52	inf	0.0259633216564	0.296625828176	1.0
GO:0007571	age-dependent general metabolic decline	1	1	LINF_260021100,	100.0	38.52	inf	0.0259633216564	0.296625828176	1.0
GO:0046083	adenine metabolic process	1	1	LINF_350026800,	100.0	38.52	inf	0.0259633216564	0.296625828176	1.0
GO:0007568	aging	1	1	LINF_260021100,	100.0	38.52	inf	0.0259633216564	0.296625828176	1.0
GO:0006146	adenine catabolic process	1	1	LINF_350026800,	100.0	38.52	inf	0.0259633216564	0.296625828176	1.0
GO:0006113	fermentation	1	1	LINF_160006800,	100.0	38.52	inf	0.0259633216564	0.296625828176	1.0
GO:0001306	age-dependent response to oxidative stress	1	1	LINF_260021100,	100.0	38.52	inf	0.0259633216564	0.296625828176	1.0
GO:0019499	cyanide metabolic process	1	1	LINF_050015100,	100.0	38.52	inf	0.0259633216564	0.296625828176	1.0
GO:0000910	cytokinesis	10	2	LINF_320022100,LINF_360012800,	20.0	7.7	9.51	0.0262586798713	0.296625828176	1.0
